COUNTRY,Country,SERIES,Series,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,19370.52582,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,20324.21704,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,21098.17952,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,21782.33465,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,22258.12834,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,22583.1001,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,22807.41431,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,23494.87494,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,23406.75376,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,22669.52795,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,22352.45644,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,22705.83792,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,23137.11383,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,23944.99971,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,24428.20468,,
SVN,Slovenia,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,24718.89726,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2000,2000,EUR,Euro,0,Units,2018,2018,7881.74954,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2001,2001,EUR,Euro,0,Units,2018,2018,8190.721314,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2002,2002,EUR,Euro,0,Units,2018,2018,8687.74342,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2003,2003,EUR,Euro,0,Units,2018,2018,9472.567711,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2004,2004,EUR,Euro,0,Units,2018,2018,10181.04911,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2005,2005,EUR,Euro,0,Units,2018,2018,10792.82039,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2006,2006,EUR,Euro,0,Units,2018,2018,11706.35219,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2007,2007,EUR,Euro,0,Units,2018,2018,13594.53191,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2008,2008,EUR,Euro,0,Units,2018,2018,13769.92922,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2009,2009,EUR,Euro,0,Units,2018,2018,13302.71762,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2010,2010,EUR,Euro,0,Units,2018,2018,13232.72001,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2011,2011,EUR,Euro,0,Units,2018,2018,12688.37246,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2012,2012,EUR,Euro,0,Units,2018,2018,13213.67302,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2013,2013,EUR,Euro,0,Units,2018,2018,13399.54087,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2014,2014,EUR,Euro,0,Units,2018,2018,14093.41407,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2015,2015,EUR,Euro,0,Units,2018,2018,14633.86107,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2016,2016,EUR,Euro,0,Units,2018,2018,15417.4426,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2017,2017,EUR,Euro,0,Units,2018,2018,15840.01421,,
EST,Estonia,CNPNCU,2018 constant prices and NCU,2018,2018,EUR,Euro,0,Units,2018,2018,16795.39098,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,45458.50964,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,45953.29366,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,46269.56654,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,46810.84385,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,48267.38403,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,48891.30501,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,49207.50539,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,50565.39819,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,50973.19265,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,50511.02939,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,52252.97944,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,53905.77401,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,54226.18948,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,53977.41911,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,54391.75744,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,53946.26631,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,53971.59746,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,53507.28546,,
AUS,Australia,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,53349.41362,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,45902.35837,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,45786.64115,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,46454.33978,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,46589.7287,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,47464.06803,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,47715.52767,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,48411.60974,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,48644.57511,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,49509.35566,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,50312.19378,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,50096.71444,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,49578.9147,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,49835.11427,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,49896.49234,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,50082.84861,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,50373.81106,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,50906.02028,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,50851.39713,,
AUT,Austria,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,50868.24601,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,49795.67629,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,50077.95895,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,50941.35096,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,51156.39012,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,50932.23821,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,50609.88806,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,50815.59546,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,50575.4021,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,50725.0265,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,51159.32176,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,50872.487,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,51204.9434,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,51550.58104,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,52221.57803,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,52514.32761,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,52120.10915,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,51951.715,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,51736.09972,,
BEL,Belgium,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,52079.61531,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,39380.0563,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,39218.1024,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,38800.06235,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,38801.76635,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,39847.98775,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,41566.19825,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,42907.72168,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,43968.62745,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,44810.32639,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,45309.04022,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,45502.56024,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,46203.40255,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,47275.53082,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,48191.59919,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,48717.52776,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,48979.30251,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,47793.36844,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,48247.09108,,
CAN,Canada,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,48848.5225,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,16157.45428,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,16969.62923,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,17996.45612,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,19356.06246,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,20309.71827,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,20921.09376,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,21756.38491,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,22412.33651,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,22423.00872,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,22371.6839,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,22944.4926,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,23101.99456,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,23089.6502,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,22846.09946,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,23324.26132,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,23962.81256,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,24778.2455,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,25804.10436,,
CZE,Czech Republic,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,26961.57559,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,44111.26482,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,44405.107,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,45426.58921,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,46560.38022,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,47604.03443,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,48410.90648,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,49235.15314,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,49771.7694,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,50445.51988,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,51668.57403,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,52263.8567,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,51993.25884,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,51923.10356,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,52260.70461,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,53260.74406,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,54196.8862,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,55032.34644,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,54722.5035,,
DNK,Denmark,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,55253.34203,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,37200.20502,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,37404.32857,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,37616.42557,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,38340.93048,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,39622.98386,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,40535.79877,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,41478.69831,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,42110.68722,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,42518.64074,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,42861.71618,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,43535.17087,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,43684.94029,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,43715.15615,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,43245.26697,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,43229.09351,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,43617.28448,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,43968.93163,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,43801.86904,,
FIN,Finland,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,44111.40003,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,37125.70922,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,37361.15176,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,38370.18031,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,38681.16053,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,39315.17476,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,39792.17341,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,40236.67001,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,40386.83355,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,40308.40836,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,41589.72718,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,42435.38246,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,42370.29756,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,42654.36826,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,43012.54154,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,43308.84587,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,43731.65687,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,44220.25463,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,44469.02058,,
FRA,France,USDPPP,In 2018 constant prices at 2018 USD PPPs,2018,2018,USD,US Dollar,0,Units,2018,2018,44510.13318,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2000,2000,USD,US Dollar,0,Units,2018,2018,43316.40873,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2001,2001,USD,US Dollar,0,Units,2018,2018,43748.44029,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2002,2002,USD,US Dollar,0,Units,2018,2018,43977.45215,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2003,2003,USD,US Dollar,0,Units,2018,2018,43920.00937,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2004,2004,USD,US Dollar,0,Units,2018,2018,43917.72821,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2005,2005,USD,US Dollar,0,Units,2018,2018,43840.69528,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2006,2006,USD,US Dollar,0,Units,2018,2018,43876.66537,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2007,2007,USD,US Dollar,0,Units,2018,2018,43802.05673,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2008,2008,USD,US Dollar,0,Units,2018,2018,44079.14956,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2009,2009,USD,US Dollar,0,Units,2018,2018,44253.62997,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2010,2010,USD,US Dollar,0,Units,2018,2018,44451.21699,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2011,2011,USD,US Dollar,0,Units,2018,2018,45209.41817,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2012,2012,USD,US Dollar,0,Units,2018,2018,45725.15818,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2013,2013,USD,US Dollar,0,Units,2018,2018,46277.16566,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2014,2014,USD,US Dollar,0,Units,2018,2018,47010.04711,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2015,2015,USD,US Dollar,0,Units,2018,2018,48034.59454,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2016,2016,USD,US Dollar,0,Units,2018,2018,48709.63953,,
DEU,Germany,USDPPP,In 2018 constant prices at 2018 USD PPPs,2017,2017,USD,US Dollar,0,Units,2018,2018,49161.09391,,
